customer_id,name,segment,region,signup_date,street_address,latitude,longitude
CUST-00208,Summit Outfitters Co.,mid-market,Midwest,2025-10-10,"3478 Lakeshore Blvd, Columbus, OH 10093",39.9922,-83.0747
CUST-00209,Meridian Outfitters LLC,enterprise,Midwest,2024-05-18,"8405 Summit Way, Chicago, IL 39250",41.7252,-87.4785
CUST-00210,Highland Trading LLC,reseller,Midwest,2025-10-07,"3975 Ironwood Ave, Kansas City, MO 16696",39.0074,-94.5664
CUST-00211,Summit Distributors LLC,enterprise,Midwest,2023-07-07,"362 Ironwood Blvd, Minneapolis, MN 18301",44.9198,-93.3562
CUST-00212,Coastal Outfitters LLC,mid-market,South,2023-04-05,"3397 Cedar Pkwy, Dallas, TX 86768",32.6026,-96.8309
CUST-00213,Timberline Outfitters Inc.,enterprise,South,2023-12-05,"8153 Cedar Rd, Charlotte, NC 37055",35.2825,-80.7587
CUST-00214,Summit Industrial Holdings,smb,South,2024-12-09,"9093 Cedar Rd, Dallas, TX 45982",32.8934,-96.7907
CUST-00215,Copper Creek Distributors LLC,reseller,Midwest,2023-12-10,"6717 Riverside St, Columbus, OH 69962",39.9964,-83.0349
CUST-00216,Meridian Trading Group,mid-market,West,2025-04-14,"2857 Cedar Blvd, Los Angeles, CA 50381",33.8884,-118.3121
CUST-00217,Silverline Hardware LLC,smb,South,2023-08-20,"4367 Summit Ave, Atlanta, GA 99853",33.8533,-84.2353
CUST-00218,Harborview Hardware Co.,reseller,Northeast,2025-08-21,"1704 Harbor St, Boston, MA 69436",42.1932,-71.0155
CUST-00219,Summit Industrial Group,smb,West,2023-06-23,"8375 Cascade St, Los Angeles, CA 17769",34.0045,-118.0798
CUST-00220,Copper Creek Trading LLC,enterprise,Midwest,2023-07-01,"2490 Lakeshore St, Minneapolis, MN 32262",45.1576,-93.3515
CUST-00221,Meridian Logistics,mid-market,West,2023-09-10,"2948 Ironwood Blvd, Portland, OR 31240",45.3354,-122.5339
CUST-00222,Summit Distributors Group,mid-market,Northeast,2022-10-22,"9755 Summit Rd, Philadelphia, PA 30941",39.9204,-75.0772
CUST-00223,Cascade Contractors Inc.,enterprise,South,2023-06-19,"5778 Riverside Blvd, Charlotte, NC 94354",35.3535,-80.9653
CUST-00224,Ironwood Logistics,enterprise,West,2026-02-20,"583 Ironwood Rd, San Francisco, CA 29747",37.6033,-122.4127
CUST-00225,Highland Distributors LLC,reseller,Northeast,2024-01-24,"8138 Commerce St, Philadelphia, PA 40306",39.8976,-75.1134
CUST-00226,Blue Ridge Outfitters Inc.,reseller,South,2025-09-03,"1606 Warehouse Blvd, Charlotte, NC 35086",35.2658,-80.8052
CUST-00227,Anchor Supply Co.,mid-market,West,2023-04-29,"7688 Lakeshore Blvd, San Francisco, CA 98466",37.918,-122.4855
CUST-00228,Harborview Industrial Inc.,reseller,Midwest,2025-12-07,"339 Warehouse Pkwy, Chicago, IL 17903",41.9064,-87.4818
CUST-00229,Anchor Trading Inc.,smb,Midwest,2025-09-27,"4619 Warehouse Rd, Kansas City, MO 52186",38.9204,-94.5603
CUST-00230,Meridian Works Inc.,reseller,South,2025-10-12,"4442 Harbor St, Dallas, TX 97926",32.9462,-96.7327
CUST-00231,Redwood Trading LLC,reseller,Northeast,2023-10-23,"7855 Ironwood Blvd, Philadelphia, PA 48216",39.8366,-75.3264
CUST-00232,Harborview Provisions Co.,mid-market,West,2024-04-12,"778 Harbor Way, Seattle, WA 10009",47.4713,-122.3622
CUST-00233,Harborview Outfitters Inc.,reseller,West,2023-04-02,"9637 Harbor St, Denver, CO 17719",39.5637,-104.9755
CUST-00234,Redwood Industrial,enterprise,West,2023-03-27,"9831 Cedar Blvd, San Francisco, CA 13028",37.7454,-122.2506
CUST-00235,Timberline Supply Co.,smb,West,2026-04-14,"9159 Commerce Blvd, Phoenix, AZ 86688",33.6164,-112.1327
CUST-00236,Meridian Supply Inc.,mid-market,West,2023-12-15,"5568 Lakeshore St, Denver, CO 94822",39.9004,-104.9999
CUST-00237,Coastal Hardware Inc.,enterprise,Midwest,2023-10-05,"4780 Cascade Ave, Minneapolis, MN 51169",44.9599,-93.2166
CUST-00238,Granite Trading Inc.,mid-market,Midwest,2026-05-22,"7969 Foundry Rd, Chicago, IL 60222",41.9576,-87.4544
CUST-00239,Anchor Hardware Partners,reseller,West,2025-02-18,"2051 Warehouse Way, Los Angeles, CA 35073",34.0254,-118.0709
CUST-00240,Meridian Works Group,smb,Midwest,2025-09-03,"1152 Harbor St, Columbus, OH 14828",39.8916,-82.8543
CUST-00241,Northwind Contractors,smb,West,2024-01-02,"2192 Foundry Rd, Portland, OR 70860",45.3726,-122.8085
CUST-00242,Granite Logistics LLC,reseller,Northeast,2025-02-20,"4812 Meridian Way, New York, NY 75475",40.6576,-73.9989
CUST-00243,Highland Outfitters LLC,reseller,Midwest,2024-11-23,"9339 Foundry Way, Minneapolis, MN 41193",45.0628,-93.2637
CUST-00244,Cascade Trading Co.,mid-market,South,2026-05-18,"4246 Ironwood Rd, Charlotte, NC 20199",35.3871,-80.8467
CUST-00245,Timberline Logistics,enterprise,Midwest,2022-11-24,"3982 Lakeshore Pkwy, Columbus, OH 54651",39.8193,-82.8638
CUST-00246,Cascade Outfitters,mid-market,Midwest,2024-02-08,"2521 Cascade Ave, Columbus, OH 32697",40.0634,-82.8436
CUST-00247,Harborview Distributors Inc.,mid-market,Midwest,2025-08-05,"768 Commerce St, Kansas City, MO 85817",39.0362,-94.6028
CUST-00248,Blue Ridge Distributors Group,reseller,West,2023-10-08,"6551 Summit Pkwy, Seattle, WA 69016",47.538,-122.4477
CUST-00249,Redwood Supply Inc.,mid-market,South,2023-03-15,"3476 Summit St, Houston, TX 41655",29.7696,-95.3089
CUST-00250,Anchor Outfitters Co.,reseller,South,2024-02-20,"2495 Lakeshore Way, Atlanta, GA 28712",33.8493,-84.4676
CUST-00251,Granite Supply Group,reseller,Northeast,2023-05-26,"4879 Industrial Rd, Boston, MA 61023",42.1843,-71.112
CUST-00252,Northwind Distributors LLC,mid-market,West,2026-05-17,"6338 Meridian St, Los Angeles, CA 54809",34.0434,-118.1538
CUST-00253,Harborview Hardware LLC,reseller,Midwest,2023-12-24,"3637 Warehouse Way, Chicago, IL 82464",41.9701,-87.7913
CUST-00254,Granite Industrial Group,smb,West,2025-08-17,"1414 Harbor Ave, Phoenix, AZ 33546",33.4126,-112.2437
CUST-00255,Northwind Distributors Co.,mid-market,South,2025-04-05,"1235 Warehouse Way, Miami, FL 66190",25.6801,-80.3486
CUST-00256,Meridian Contractors LLC,mid-market,Northeast,2023-09-03,"3968 Cedar Blvd, New York, NY 55475",40.8137,-74.0823
CUST-00257,Timberline Logistics LLC,mid-market,West,2022-11-27,"6591 Ironwood St, Seattle, WA 47956",47.5317,-122.4244
CUST-00258,Anchor Logistics Group,mid-market,West,2023-10-14,"3883 Foundry Pkwy, Phoenix, AZ 42049",33.5648,-111.9956
CUST-00259,Timberline Contractors,reseller,Northeast,2024-12-19,"8095 Cedar Way, Philadelphia, PA 83161",40.0274,-75.1924
CUST-00260,Granite Contractors LLC,reseller,West,2024-07-02,"9891 Lakeshore Pkwy, Denver, CO 91156",39.6061,-105.0934
CUST-00261,Meridian Works Partners,reseller,West,2024-04-26,"6712 Cascade Ave, Portland, OR 76975",45.5259,-122.7194
CUST-00262,Silverline Logistics LLC,reseller,West,2024-01-30,"4537 Cascade Ave, Seattle, WA 68914",47.6998,-122.3891
CUST-00263,Meridian Outfitters LLC,enterprise,West,2025-09-11,"7202 Warehouse Pkwy, San Francisco, CA 57699",37.739,-122.5493
CUST-00264,Copper Creek Trading,mid-market,South,2025-12-16,"1442 Lakeshore St, Dallas, TX 19550",32.7454,-96.8937
CUST-00265,Highland Industrial,reseller,Northeast,2023-04-14,"3192 Cedar St, Philadelphia, PA 33113",39.8117,-75.1002
CUST-00266,Silverline Trading LLC,smb,Midwest,2024-12-12,"5121 Commerce Way, Kansas City, MO 99645",39.0447,-94.6538
CUST-00267,Harborview Provisions Inc.,mid-market,West,2024-01-04,"7397 Industrial Rd, Los Angeles, CA 98112",34.054,-118.2362
CUST-00268,Cascade Trading LLC,enterprise,West,2024-03-29,"2468 Ironwood Way, Phoenix, AZ 96754",33.4367,-112.2024
CUST-00269,Highland Industrial Partners,mid-market,South,2023-05-18,"5369 Riverside Blvd, Houston, TX 11669",29.5854,-95.3026
CUST-00270,Harborview Industrial Partners,smb,Northeast,2025-03-04,"8788 Ironwood Rd, Philadelphia, PA 99847",39.8909,-75.3409
CUST-00271,Silverline Distributors Inc.,mid-market,Northeast,2023-07-21,"4127 Riverside Pkwy, Boston, MA 20623",42.5062,-70.9365
CUST-00272,Granite Hardware LLC,reseller,Northeast,2023-01-26,"1693 Riverside Ave, Philadelphia, PA 28285",39.8965,-75.2881
CUST-00273,Northwind Provisions Co.,smb,West,2026-03-03,"953 Commerce Blvd, Denver, CO 15279",39.8492,-104.8601
CUST-00274,Coastal Works Inc.,reseller,West,2026-02-12,"9034 Harbor Ave, San Francisco, CA 21331",37.6445,-122.4163
CUST-00275,Redwood Distributors LLC,enterprise,Northeast,2024-05-26,"5674 Cedar Pkwy, Boston, MA 16945",42.409,-71.1071
CUST-00276,Timberline Works Co.,mid-market,West,2024-01-21,"2629 Foundry St, San Francisco, CA 81404",37.8619,-122.4203
CUST-00277,Silverline Hardware Group,reseller,South,2023-02-11,"3359 Cedar Way, Dallas, TX 16504",32.8112,-96.6606
CUST-00278,Copper Creek Provisions Inc.,enterprise,Northeast,2025-08-25,"1033 Warehouse Pkwy, Boston, MA 27499",42.4914,-71.0558
CUST-00279,Redwood Outfitters Inc.,enterprise,West,2025-03-10,"7646 Cascade Blvd, Phoenix, AZ 73710",33.4008,-112.1173
CUST-00280,Ironwood Distributors LLC,mid-market,Northeast,2022-09-15,"4081 Cedar Ave, Boston, MA 71372",42.2714,-71.1152
CUST-00281,GRANITE HARDWARE,enterprise,Midwest,2022-09-01,"3540 Industrial Pkwy, Minneapolis, MN 38706",45.1385,-93.0932
CUST-00282,Silverline Logistics Inc.,enterprise,Midwest,2024-06-11,"5190 Riverside Way, Kansas City, MO 32866",39.2428,-94.4038
CUST-00283,Cascade Trading LLC,reseller,West,2024-05-28,"130 Riverside Blvd, Portland, OR 79677",45.6919,-122.5743
CUST-00284,Anchor Logistics Co.,smb,South,2025-06-21,"3800 Ironwood St, Charlotte, NC 74857",35.0576,-80.857
CUST-00285,Cascade Logistics Inc.,mid-market,West,2024-04-09,"3858 Riverside St, Los Angeles, CA 37143",33.9704,-118.2827
CUST-00286,Meridian Contractors LLC,enterprise,South,2024-05-03,"8490 Foundry Ave, Miami, FL 67520",25.582,-80.2774
CUST-00287,Ironwood Contractors Inc.,enterprise,Midwest,2025-11-11,"7269 Cascade St, Columbus, OH 13188",40.0565,-83.0602
CUST-00288,Northwind Works Co.,mid-market,West,2023-10-31,"6839 Summit Blvd, Portland, OR 32437",45.5733,-122.6602
CUST-00289,Meridian Contractors Group,smb,Northeast,2023-09-22,"7852 Warehouse Rd, Philadelphia, PA 13246",39.8204,-75.186
CUST-00290,Timberline Works LLC,mid-market,West,2023-10-16,"1588 Cedar Rd, Phoenix, AZ 55802",33.5373,-112.2196
CUST-00291,Granite Trading LLC,smb,Midwest,2026-01-29,"5957 Industrial Blvd, Columbus, OH 13633",40.0183,-82.8703
CUST-00292,Harborview Trading Group,smb,Northeast,2026-03-29,"6176 Summit Rd, Philadelphia, PA 45056",39.8324,-75.1979
CUST-00293,Ironwood Industrial Partners,reseller,West,2022-11-14,"8758 Ironwood Rd, San Francisco, CA 17261",37.907,-122.4794
CUST-00294,Copper Creek Trading Co.,mid-market,West,2023-08-18,"7752 Industrial Ave, Seattle, WA 17662",47.7628,-122.4767
CUST-00295,Anchor Provisions Group,smb,West,2025-03-24,"5453 Ironwood Way, Phoenix, AZ 34425",33.5173,-111.9152
CUST-00296,Granite Supply Co.,smb,South,2025-06-03,"446 Cascade Pkwy, Dallas, TX 64054",32.6376,-96.8132
CUST-00297,Redwood Logistics LLC,reseller,Northeast,2025-05-18,"5168 Commerce St, Boston, MA 77641",42.4204,-71.0815
CUST-00298,Meridian Supply Inc.,mid-market,South,2026-01-23,"647 Lakeshore St, Charlotte, NC 22944",35.1032,-80.9271
CUST-00299,Copper Creek Outfitters Group,enterprise,Northeast,2024-03-04,"3419 Ironwood Pkwy, Philadelphia, PA 79223",39.8393,-75.0292
CUST-00300,Northwind Hardware Co.,reseller,Northeast,2023-10-02,"3306 Lakeshore St, New York, NY 79069",40.7603,-74.1049
CUST-00301,Copper Creek Logistics Co.,enterprise,South,2026-05-27,"8533 Industrial Blvd, Houston, TX 66795",29.6021,-95.3714
CUST-00302,Coastal Distributors Inc.,smb,West,2023-04-01,"7800 Industrial Blvd, San Francisco, CA 47839",37.7373,-122.5234
CUST-00303,Meridian Provisions LLC,enterprise,Midwest,2025-11-05,"4729 Foundry St, Chicago, IL 81842",41.869,-87.809
CUST-00304,Highland Distributors Co.,enterprise,West,2025-07-10,"1257 Harbor Rd, Portland, OR 80663",45.5939,-122.5249
CUST-00305,Cascade Supply Group,enterprise,Midwest,2026-03-11,"883 Meridian Way, Chicago, IL 98149",41.7943,-87.7432
CUST-00306,Highland Logistics Partners,smb,South,2025-06-08,"442 Ironwood Rd, Dallas, TX 49642",32.8045,-96.6918
CUST-00307,Granite Contractors Inc.,enterprise,West,2022-09-26,"3659 Summit Pkwy, Phoenix, AZ 34059",33.5914,-112.1216
CUST-00308,Meridian Distributors Inc.,reseller,Northeast,2024-03-06,"3007 Meridian Pkwy, Philadelphia, PA 88263",39.8701,-75.1445
CUST-00309,Highland Provisions,smb,West,2024-10-25,"1216 Riverside Blvd, Los Angeles, CA 37419",34.1231,-118.0988
CUST-00310,Cascade Industrial Partners,reseller,Northeast,2022-09-23,"9008 Foundry St, Philadelphia, PA 31079",39.7895,-75.2206
CUST-00311,Harborview Contractors Partners,enterprise,West,2024-01-26,"5731 Riverside Pkwy, Los Angeles, CA 12365",34.2228,-118.2479
CUST-00312,Copper Creek Logistics LLC,reseller,West,2023-06-25,"8968 Foundry Blvd, Portland, OR 21901",45.4947,-122.8366
CUST-00313,Northwind Supply LLC,smb,South,2025-05-01,"7693 Warehouse St, Houston, TX 13756",29.8474,-95.2736
CUST-00314,Northwind Industrial Inc.,smb,Northeast,2023-10-09,"1962 Summit St, New York, NY 14706",40.7593,-74.1089
CUST-00315,Meridian Contractors LLC,reseller,South,2025-09-14,"8368 Foundry Way, Houston, TX 34700",29.639,-95.3333
CUST-00316,Coastal Industrial Inc.,reseller,West,2025-07-27,"581 Harbor Way, San Francisco, CA 30986",37.749,-122.4616
CUST-00317,Granite Outfitters Group,mid-market,West,2023-06-20,"3378 Ironwood Way, Seattle, WA 34894",47.5592,-122.3403
CUST-00318,Anchor Hardware LLC,mid-market,Midwest,2024-09-20,"8648 Meridian St, Minneapolis, MN 44338",44.8891,-93.4193
CUST-00319,Northwind Trading Inc.,reseller,West,2025-08-02,"3141 Industrial St, Portland, OR 60640",45.3812,-122.5564
CUST-00320,Granite Distributors Group,reseller,South,2022-11-18,"9589 Meridian Rd, Dallas, TX 50518",32.6838,-96.74
CUST-00321,Harborview Trading Partners,mid-market,Northeast,2024-11-13,"3170 Meridian Way, Philadelphia, PA 85851",40.0246,-75.1655
CUST-00322,Copper Creek Hardware Group,enterprise,South,2024-11-20,"407 Riverside Rd, Atlanta, GA 70182",33.7445,-84.4118
CUST-00323,Ironwood Outfitters Partners,enterprise,South,2025-10-05,"8406 Harbor Rd, Dallas, TX 13993",32.8755,-96.9268
CUST-00324,Ironwood Supply LLC,smb,Midwest,2024-11-14,"792 Ironwood Rd, Kansas City, MO 74707",39.1027,-94.5436
CUST-00325,Cascade Supply Inc.,reseller,West,2022-11-19,"7673 Cascade St, San Francisco, CA 51681",37.923,-122.5548
CUST-00326,Copper Creek Supply,reseller,Midwest,2024-07-20,"9496 Ironwood Ave, Minneapolis, MN 54012",45.1054,-93.4029
CUST-00327,Highland Contractors Inc.,mid-market,Northeast,2023-09-21,"6942 Cedar Pkwy, Philadelphia, PA 45554",39.832,-75.3283
CUST-00328,Coastal Industrial Partners,reseller,West,2023-11-01,"5529 Foundry Way, Phoenix, AZ 95821",33.5736,-112.0136
CUST-00329,Copper Creek Supply Co.,reseller,South,2023-08-18,"9785 Lakeshore Ave, Charlotte, NC 37821",35.2998,-80.9387
CUST-00330,Summit Provisions Inc.,smb,West,2023-01-08,"8240 Meridian Way, Portland, OR 10284",45.6727,-122.8576
CUST-00331,Harborview Works Inc.,reseller,West,2025-11-17,"2609 Riverside Way, Denver, CO 64084",39.5887,-105.0895
CUST-00332,Cascade Provisions,enterprise,South,2023-01-08,"1500 Ironwood Way, Houston, TX 43533",29.644,-95.4057
CUST-00333,Copper Creek Contractors Inc.,reseller,South,2025-01-10,"101 Harbor Rd, Charlotte, NC 33847",35.1712,-80.7009
CUST-00334,Redwood Outfitters,smb,West,2024-03-14,"3367 Foundry Blvd, Phoenix, AZ 94883",33.3889,-111.8969
CUST-00335,Meridian Contractors Co.,reseller,Midwest,2022-10-14,"114 Commerce Pkwy, Chicago, IL 12328",41.8659,-87.7573
CUST-00336,Northwind Provisions Co.,reseller,Northeast,2023-09-01,"4621 Industrial Ave, Boston, MA 35141",42.5274,-71.1367
CUST-00337,Coastal Logistics Co.,mid-market,South,2024-06-16,"3982 Lakeshore St, Miami, FL 72365",25.6771,-80.2387
CUST-00338,Meridian Works Group,smb,South,2026-02-20,"4376 Commerce Rd, Miami, FL 35934",25.6288,-80.3199
CUST-00339,Blue Ridge Supply LLC,mid-market,West,2024-12-27,"7472 Ironwood Rd, Seattle, WA 29106",47.5933,-122.2003
CUST-00340,Ironwood Distributors Partners,mid-market,Midwest,2023-03-27,"2594 Industrial St, Minneapolis, MN 36632",44.8581,-93.4247
CUST-00341,Summit Works,mid-market,South,2024-01-02,"9798 Commerce St, Charlotte, NC 63513",35.1297,-80.9767
CUST-00342,Highland Trading Group,reseller,South,2024-01-03,"2029 Lakeshore Ave, Charlotte, NC 76702",35.1121,-80.9437
CUST-00343,Coastal Distributors,enterprise,West,2024-10-08,"4264 Meridian St, Portland, OR 34035",45.6493,-122.7691
CUST-00344,Copper Creek Outfitters Group,enterprise,West,2026-04-03,"9605 Summit Pkwy, Portland, OR 92902",45.5917,-122.6903
CUST-00345,Granite Supply Inc.,reseller,Northeast,2025-10-25,"9648 Lakeshore Ave, Philadelphia, PA 43409",40.0696,-75.0865
CUST-00346,Granite Works Partners,smb,West,2026-02-05,"8253 Commerce St, Phoenix, AZ 10294",33.3282,-112.2044
CUST-00347,Ironwood Provisions Inc.,enterprise,Midwest,2023-06-02,"8022 Riverside Pkwy, Minneapolis, MN 47443",44.9199,-93.2668
CUST-00348,Redwood Supply Partners,enterprise,South,2023-05-23,"3783 Harbor Pkwy, Atlanta, GA 81723",33.8798,-84.3288
CUST-00349,Granite Provisions Co.,reseller,West,2025-05-15,"6704 Warehouse St, Phoenix, AZ 95476",33.608,-111.8944
CUST-00350,Meridian Industrial Partners,reseller,West,2026-01-12,"942 Riverside Blvd, San Francisco, CA 46241",37.742,-122.4281
CUST-00351,Northwind Distributors LLC,enterprise,West,2025-04-09,"2498 Cascade Pkwy, Denver, CO 94840",39.7981,-104.9744
CUST-00352,Highland Works Partners,mid-market,West,2025-05-09,"643 Riverside Rd, Seattle, WA 77313",47.5812,-122.2072
CUST-00353,Highland Logistics,mid-market,Midwest,2023-02-17,"2438 Riverside Ave, Chicago, IL 50990",42.0489,-87.5464
CUST-00354,Copper Creek Hardware Partners,enterprise,West,2025-11-02,"796 Summit Blvd, Portland, OR 29355",45.6447,-122.7551
CUST-00355,Copper Creek Distributors Group,mid-market,West,2025-10-21,"2946 Lakeshore Rd, San Francisco, CA 61056",37.6798,-122.4032
CUST-00356,Coastal Outfitters,reseller,West,2024-03-14,"3088 Lakeshore Blvd, Denver, CO 94347",39.7113,-105.1248
CUST-00357,Cascade Provisions Partners,reseller,South,2024-08-21,"5826 Industrial Pkwy, Atlanta, GA 66600",33.8295,-84.2771
CUST-00358,Granite Provisions Partners,reseller,South,2025-09-27,"6553 Cascade Ave, Dallas, TX 16714",32.6209,-96.6668
CUST-00359,Blue Ridge Outfitters LLC,enterprise,West,2026-03-20,"438 Cascade Blvd, San Francisco, CA 13553",37.9056,-122.4493
CUST-00360,Blue Ridge Outfitters Partners,enterprise,Northeast,2026-04-12,"352 Ironwood Ave, Philadelphia, PA 53577",39.9653,-75.2615
CUST-00361,Silverline Logistics Company,smb,West,2025-02-04,"1502 Industrial Ave, Los Angeles, CA 62287",33.9579,-118.2547
CUST-00362,Copper Creek Contractors LLC,mid-market,South,2025-09-08,"1808 Meridian St, Dallas, TX 66237",32.941,-96.8997
CUST-00363,Granite Hardware Partners,smb,Northeast,2024-02-22,"6055 Foundry St, New York, NY 67794",40.8017,-73.9208
CUST-00364,Granite Trading Company,smb,West,2024-09-11,"8305 Industrial Pkwy, San Francisco, CA 99681",37.6477,-122.5862
CUST-00365,Summit Distributors LLC,mid-market,West,2023-05-07,"3833 Lakeshore Pkwy, Phoenix, AZ 72958",33.3934,-112.0478
CUST-00366,Ironwood Logistics Partners,enterprise,West,2023-09-28,"1144 Cascade Ave, Los Angeles, CA 25561",33.8835,-118.1388
CUST-00367,CASCADE INDUSTRIAL LLC,smb,Northeast,2025-04-26,"5339 Cedar Pkwy, New York, NY 53942",40.6734,-74.0955
CUST-00368,Granite Trading LLC,mid-market,Midwest,2026-03-13,"2899 Industrial St, Chicago, IL 20776",41.9112,-87.477
CUST-00369,Silverline Distributors,enterprise,West,2024-12-10,"4466 Commerce St, Phoenix, AZ 26546",33.5157,-112.2311
CUST-00370,Northwind Hardware,enterprise,West,2025-01-08,"8996 Harbor St, Los Angeles, CA 86928",33.9338,-118.3538
CUST-00371,Summit Outfitters LLC,enterprise,Midwest,2025-01-13,"6119 Harbor Pkwy, Kansas City, MO 42427",38.9806,-94.744
CUST-00372,Summit Outfitters Partners,enterprise,Northeast,2022-12-12,"4987 Meridian Way, Philadelphia, PA 70392",39.9995,-75.2684
CUST-00373,Harborview Outfitters Group,reseller,South,2023-12-20,"4528 Lakeshore Way, Houston, TX 67984",29.7901,-95.4704
CUST-00374,Anchor Contractors Group,enterprise,West,2024-12-08,"8661 Cedar Way, Portland, OR 77859",45.5717,-122.8514
CUST-00375,Timberline Supply,reseller,Midwest,2026-03-02,"5905 Ironwood Blvd, Minneapolis, MN 57232",44.8106,-93.2477
CUST-00376,Granite Trading LLC,reseller,South,2024-08-13,"7742 Ironwood Blvd, Atlanta, GA 20272",33.8024,-84.2391
CUST-00377,Ironwood Contractors LLC,mid-market,Midwest,2024-02-27,"4623 Meridian Rd, Chicago, IL 76800",41.8642,-87.7371
CUST-00378,Blue Ridge Contractors Partners,smb,South,2022-09-26,"4304 Commerce Way, Charlotte, NC 79464",35.1118,-80.8969
CUST-00379,Summit Outfitters Inc.,reseller,West,2023-06-27,"5544 Summit St, San Francisco, CA 81669",37.6337,-122.3779
CUST-00380,Highland Hardware LLC,smb,Midwest,2025-11-09,"9171 Ironwood Ave, Minneapolis, MN 63378",45.0058,-93.2777
CUST-00381,Northwind Distributors Inc.,smb,Midwest,2025-04-30,"2345 Lakeshore Way, Minneapolis, MN 43079",45.0668,-93.0952
CUST-00382,Harborview Logistics Partners,mid-market,Northeast,2024-05-31,"3536 Foundry Rd, Boston, MA 92067",42.2018,-70.992
CUST-00383,Summit Supply Inc.,reseller,South,2025-04-23,"792 Lakeshore Rd, Miami, FL 83082",25.8451,-80.0457
CUST-00384,Harborview Industrial LLC,enterprise,West,2024-07-22,"2163 Meridian Way, Phoenix, AZ 73308",33.6018,-112.1055
CUST-00385,Blue Ridge Logistics LLC,smb,Northeast,2023-06-08,"5449 Commerce Way, New York, NY 56532",40.8845,-74.1852
CUST-00386,Copper Creek Contractors Group,mid-market,Midwest,2024-03-28,"5556 Commerce St, Kansas City, MO 59831",39.0838,-94.5842
CUST-00387,Northwind Industrial Co.,mid-market,Midwest,2026-03-30,"848 Lakeshore Rd, Chicago, IL 54866",42.0165,-87.7554
CUST-00388,Northwind Supply Partners,smb,South,2023-10-12,"1370 Summit Ave, Atlanta, GA 29134",33.7855,-84.2193
CUST-00389,Coastal Logistics Inc.,enterprise,West,2024-02-17,"2267 Harbor Ave, Portland, OR 95236",45.4278,-122.6718
CUST-00390,Anchor Hardware,enterprise,Midwest,2024-09-25,"5014 Foundry Way, Chicago, IL 12899",41.8152,-87.5488
CUST-00391,Meridian Outfitters Holdings,reseller,South,2024-01-22,"7681 Commerce St, Charlotte, NC 14265",35.1294,-80.7148
CUST-00392,Highland Supply Group,enterprise,West,2025-02-06,"7478 Ironwood Rd, San Francisco, CA 83892",37.684,-122.3469
CUST-00393,Coastal Supply Partners,mid-market,South,2024-06-22,"6691 Riverside Way, Charlotte, NC 82111",35.1779,-80.8717
CUST-00394,Ironwood Hardware Group,mid-market,Northeast,2025-10-31,"6520 Commerce Blvd, Philadelphia, PA 46879",39.8692,-75.0885
CUST-00395,Harborview Industrial Partners,enterprise,South,2023-06-16,"8956 Foundry Rd, Miami, FL 93311",25.7137,-80.2781
CUST-00396,Silverline Provisions Group,smb,West,2025-07-12,"8700 Cascade Ave, Phoenix, AZ 74288",33.3505,-112.0866
CUST-00397,Ironwood Hardware Inc.,mid-market,Northeast,2025-06-06,"6012 Warehouse Ave, Philadelphia, PA 42855",39.8453,-75.1164
CUST-00398,Anchor Outfitters Inc.,enterprise,West,2023-11-30,"2027 Warehouse Ave, Phoenix, AZ 83701",33.2773,-111.9877
CUST-00399,Granite Outfitters Partners,reseller,Midwest,2024-10-21,"1728 Ironwood Pkwy, Chicago, IL 99478",41.9002,-87.4883
CUST-00400,Cascade Provisions LLC,enterprise,South,2025-01-10,"3088 Riverside Blvd, Charlotte, NC 69928",35.2483,-80.9926
